id,conv_id,lang_code,original_or_reenacted,time_start_rel,time_end_rel,duration,audio_path,concat_audio_path,trans_id,trans_lang_code,participant_id_unique
ES_027_22,ES_027,ES,RE,0 days 00:00:03.940000,0 days 00:00:07.130000,0 days 00:00:03.190000,fragments-short/ES_027_22.wav,fragments-short-concatenated/ES_027l.wav,EN_027_22,EN,3
ES_027_23,ES_027,ES,RE,0 days 00:00:07.130000,0 days 00:00:09.250000,0 days 00:00:02.120000,fragments-short/ES_027_23.wav,fragments-short-concatenated/ES_027l.wav,EN_027_23,EN,3
ES_027_25,ES_027,ES,RE,0 days 00:00:09.250000,0 days 00:00:11.870000,0 days 00:00:02.620000,fragments-short/ES_027_25.wav,fragments-short-concatenated/ES_027l.wav,EN_027_25,EN,3
ES_027_27,ES_027,ES,RE,0 days 00:00:11.870000,0 days 00:00:12.440000,0 days 00:00:00.570000,fragments-short/ES_027_27.wav,fragments-short-concatenated/ES_027l.wav,EN_027_27,EN,3
ES_027_28,ES_027,ES,RE,0 days 00:00:12.440000,0 days 00:00:13.180000,0 days 00:00:00.740000,fragments-short/ES_027_28.wav,fragments-short-concatenated/ES_027l.wav,EN_027_28,EN,3
ES_028_1,ES_028,ES,OG,0 days 00:00:00,0 days 00:00:05.440000,0 days 00:00:05.440000,fragments-short/ES_028_1.wav,fragments-short-concatenated/ES_028r.wav,EN_028_1,EN,23
ES_028_5,ES_028,ES,OG,0 days 00:00:05.440000,0 days 00:00:07.450000,0 days 00:00:02.010000,fragments-short/ES_028_5.wav,fragments-short-concatenated/ES_028r.wav,EN_028_5,EN,23
ES_028_6,ES_028,ES,OG,0 days 00:00:07.450000,0 days 00:00:09.290000,0 days 00:00:01.840000,fragments-short/ES_028_6.wav,fragments-short-concatenated/ES_028r.wav,EN_028_6,EN,23
ES_028_7,ES_028,ES,OG,0 days 00:00:09.290000,0 days 00:00:14.070000,0 days 00:00:04.780000,fragments-short/ES_028_7.wav,fragments-short-concatenated/ES_028r.wav,EN_028_7,EN,23
ES_028_8,ES_028,ES,OG,0 days 00:00:14.070000,0 days 00:00:16.560000,0 days 00:00:02.490000,fragments-short/ES_028_8.wav,fragments-short-concatenated/ES_028r.wav,EN_028_8,EN,23
ES_028_9,ES_028,ES,OG,0 days 00:00:16.560000,0 days 00:00:19.510000,0 days 00:00:02.950000,fragments-short/ES_028_9.wav,fragments-short-concatenated/ES_028r.wav,EN_028_9,EN,23
ES_028_10,ES_028,ES,OG,0 days 00:00:19.510000,0 days 00:00:22.960000,0 days 00:00:03.450000,fragments-short/ES_028_10.wav,fragments-short-concatenated/ES_028r.wav,EN_028_10,EN,23
ES_028_12,ES_028,ES,OG,0 days 00:00:22.960000,0 days 00:00:27.950000,0 days 00:00:04.990000,fragments-short/ES_028_12.wav,fragments-short-concatenated/ES_028r.wav,EN_028_12,EN,23
ES_028_13,ES_028,ES,OG,0 days 00:00:27.950000,0 days 00:00:29.910000,0 days 00:00:01.960000,fragments-short/ES_028_13.wav,fragments-short-concatenated/ES_028r.wav,EN_028_13,EN,23
ES_028_14,ES_028,ES,OG,0 days 00:00:29.910000,0 days 00:00:31.750000,0 days 00:00:01.840000,fragments-short/ES_028_14.wav,fragments-short-concatenated/ES_028r.wav,EN_028_14,EN,23
ES_028_15,ES_028,ES,OG,0 days 00:00:31.750000,0 days 00:00:34.390000,0 days 00:00:02.640000,fragments-short/ES_028_15.wav,fragments-short-concatenated/ES_028r.wav,EN_028_15,EN,23
ES_028_16,ES_028,ES,OG,0 days 00:00:34.390000,0 days 00:00:39.380000,0 days 00:00:04.990000,fragments-short/ES_028_16.wav,fragments-short-concatenated/ES_028r.wav,EN_028_16,EN,23
ES_028_17,ES_028,ES,OG,0 days 00:00:39.380000,0 days 00:00:43.760000,0 days 00:00:04.380000,fragments-short/ES_028_17.wav,fragments-short-concatenated/ES_028r.wav,EN_028_17,EN,23
ES_028_18,ES_028,ES,OG,0 days 00:00:43.760000,0 days 00:00:49.100000,0 days 00:00:05.340000,fragments-short/ES_028_18.wav,fragments-short-concatenated/ES_028r.wav,EN_028_18,EN,23
ES_028_19,ES_028,ES,OG,0 days 00:00:49.100000,0 days 00:00:53.230000,0 days 00:00:04.130000,fragments-short/ES_028_19.wav,fragments-short-concatenated/ES_028r.wav,EN_028_19,EN,23
ES_028_20,ES_028,ES,OG,0 days 00:00:53.230000,0 days 00:00:57.570000,0 days 00:00:04.340000,fragments-short/ES_028_20.wav,fragments-short-concatenated/ES_028r.wav,EN_028_20,EN,23
ES_028_21,ES_028,ES,OG,0 days 00:00:57.570000,0 days 00:01:00.070000,0 days 00:00:02.500000,fragments-short/ES_028_21.wav,fragments-short-concatenated/ES_028r.wav,EN_028_21,EN,23
ES_028_22,ES_028,ES,OG,0 days 00:01:00.070000,0 days 00:01:02.060000,0 days 00:00:01.990000,fragments-short/ES_028_22.wav,fragments-short-concatenated/ES_028r.wav,EN_028_22,EN,23
ES_028_23,ES_028,ES,OG,0 days 00:01:02.060000,0 days 00:01:03.640000,0 days 00:00:01.580000,fragments-short/ES_028_23.wav,fragments-short-concatenated/ES_028r.wav,EN_028_23,EN,23
ES_028_24,ES_028,ES,OG,0 days 00:01:03.640000,0 days 00:01:06.030000,0 days 00:00:02.390000,fragments-short/ES_028_24.wav,fragments-short-concatenated/ES_028r.wav,EN_028_24,EN,23
ES_028_25,ES_028,ES,OG,0 days 00:01:06.030000,0 days 00:01:10.860000,0 days 00:00:04.830000,fragments-short/ES_028_25.wav,fragments-short-concatenated/ES_028r.wav,EN_028_25,EN,23
ES_028_26,ES_028,ES,OG,0 days 00:01:10.860000,0 days 00:01:12.740000,0 days 00:00:01.880000,fragments-short/ES_028_26.wav,fragments-short-concatenated/ES_028r.wav,EN_028_26,EN,23
ES_028_27,ES_028,ES,OG,0 days 00:01:12.740000,0 days 00:01:17.800000,0 days 00:00:05.060000,fragments-short/ES_028_27.wav,fragments-short-concatenated/ES_028r.wav,EN_028_27,EN,23
ES_028_29,ES_028,ES,OG,0 days 00:01:17.800000,0 days 00:01:20.580000,0 days 00:00:02.780000,fragments-short/ES_028_29.wav,fragments-short-concatenated/ES_028r.wav,EN_028_29,EN,23
ES_028_30,ES_028,ES,OG,0 days 00:01:20.580000,0 days 00:01:21.950000,0 days 00:00:01.370000,fragments-short/ES_028_30.wav,fragments-short-concatenated/ES_028r.wav,EN_028_30,EN,23
ES_028_31,ES_028,ES,OG,0 days 00:01:21.950000,0 days 00:01:24.180000,0 days 00:00:02.230000,fragments-short/ES_028_31.wav,fragments-short-concatenated/ES_028r.wav,EN_028_31,EN,23
ES_028_32,ES_028,ES,OG,0 days 00:01:24.180000,0 days 00:01:26.780000,0 days 00:00:02.600000,fragments-short/ES_028_32.wav,fragments-short-concatenated/ES_028r.wav,EN_028_32,EN,23
ES_028_33,ES_028,ES,OG,0 days 00:01:26.780000,0 days 00:01:31.120000,0 days 00:00:04.340000,fragments-short/ES_028_33.wav,fragments-short-concatenated/ES_028r.wav,EN_028_33,EN,23
ES_028_35,ES_028,ES,OG,0 days 00:01:31.120000,0 days 00:01:36.190000,0 days 00:00:05.070000,fragments-short/ES_028_35.wav,fragments-short-concatenated/ES_028r.wav,EN_028_35,EN,23
ES_028_37,ES_028,ES,OG,0 days 00:01:36.190000,0 days 00:01:38.300000,0 days 00:00:02.110000,fragments-short/ES_028_37.wav,fragments-short-concatenated/ES_028r.wav,EN_028_37,EN,23
ES_028_38,ES_028,ES,OG,0 days 00:01:38.300000,0 days 00:01:42.860000,0 days 00:00:04.560000,fragments-short/ES_028_38.wav,fragments-short-concatenated/ES_028r.wav,EN_028_38,EN,23
ES_028_2,ES_028,ES,OG,0 days 00:00:00,0 days 00:00:02.310000,0 days 00:00:02.310000,fragments-short/ES_028_2.wav,fragments-short-concatenated/ES_028l.wav,EN_028_2,EN,3
ES_028_3,ES_028,ES,OG,0 days 00:00:02.310000,0 days 00:00:04.730000,0 days 00:00:02.420000,fragments-short/ES_028_3.wav,fragments-short-concatenated/ES_028l.wav,EN_028_3,EN,3
ES_028_4,ES_028,ES,OG,0 days 00:00:04.730000,0 days 00:00:06.280000,0 days 00:00:01.550000,fragments-short/ES_028_4.wav,fragments-short-concatenated/ES_028l.wav,EN_028_4,EN,3
ES_028_11,ES_028,ES,OG,0 days 00:00:06.280000,0 days 00:00:07.210000,0 days 00:00:00.930000,fragments-short/ES_028_11.wav,fragments-short-concatenated/ES_028l.wav,EN_028_11,EN,3
ES_028_34,ES_028,ES,OG,0 days 00:00:07.210000,0 days 00:00:08.120000,0 days 00:00:00.910000,fragments-short/ES_028_34.wav,fragments-short-concatenated/ES_028l.wav,EN_028_34,EN,3
ES_028_39,ES_028,ES,OG,0 days 00:00:08.120000,0 days 00:00:10.620000,0 days 00:00:02.500000,fragments-short/ES_028_39.wav,fragments-short-concatenated/ES_028l.wav,EN_028_39,EN,3
ES_028_40,ES_028,ES,OG,0 days 00:00:10.620000,0 days 00:00:12.740000,0 days 00:00:02.120000,fragments-short/ES_028_40.wav,fragments-short-concatenated/ES_028l.wav,EN_028_40,EN,3
ES_028_41,ES_028,ES,OG,0 days 00:00:12.740000,0 days 00:00:16.190000,0 days 00:00:03.450000,fragments-short/ES_028_41.wav,fragments-short-concatenated/ES_028l.wav,EN_028_41,EN,3
ES_028_42,ES_028,ES,OG,0 days 00:00:16.190000,0 days 00:00:18.160000,0 days 00:00:01.970000,fragments-short/ES_028_42.wav,fragments-short-concatenated/ES_028l.wav,EN_028_42,EN,3
ES_028_43,ES_028,ES,OG,0 days 00:00:18.160000,0 days 00:00:19.480000,0 days 00:00:01.320000,fragments-short/ES_028_43.wav,fragments-short-concatenated/ES_028l.wav,EN_028_43,EN,3
ES_028_44,ES_028,ES,OG,0 days 00:00:19.480000,0 days 00:00:20.570000,0 days 00:00:01.090000,fragments-short/ES_028_44.wav,fragments-short-concatenated/ES_028l.wav,EN_028_44,EN,3
ES_028_45,ES_028,ES,OG,0 days 00:00:20.570000,0 days 00:00:23.300000,0 days 00:00:02.730000,fragments-short/ES_028_45.wav,fragments-short-concatenated/ES_028l.wav,EN_028_45,EN,3
ES_028_46,ES_028,ES,OG,0 days 00:00:23.300000,0 days 00:00:25.250000,0 days 00:00:01.950000,fragments-short/ES_028_46.wav,fragments-short-concatenated/ES_028l.wav,EN_028_46,EN,3
ES_028_47,ES_028,ES,OG,0 days 00:00:25.250000,0 days 00:00:26.870000,0 days 00:00:01.620000,fragments-short/ES_028_47.wav,fragments-short-concatenated/ES_028l.wav,EN_028_47,EN,3
ES_028_48,ES_028,ES,OG,0 days 00:00:26.870000,0 days 00:00:29.170000,0 days 00:00:02.300000,fragments-short/ES_028_48.wav,fragments-short-concatenated/ES_028l.wav,EN_028_48,EN,3
ES_028_49,ES_028,ES,OG,0 days 00:00:29.170000,0 days 00:00:33.370000,0 days 00:00:04.200000,fragments-short/ES_028_49.wav,fragments-short-concatenated/ES_028l.wav,EN_028_49,EN,3
ES_028_50,ES_028,ES,OG,0 days 00:00:33.370000,0 days 00:00:36.960000,0 days 00:00:03.590000,fragments-short/ES_028_50.wav,fragments-short-concatenated/ES_028l.wav,EN_028_50,EN,3
ES_028_36,ES_028,ES,OG,0 days 00:00:36.960000,0 days 00:00:37.850000,0 days 00:00:00.890000,fragments-short/ES_028_36.wav,fragments-short-concatenated/ES_028l.wav,EN_028_36,EN,3
ES_028_51,ES_028,ES,OG,0 days 00:00:37.850000,0 days 00:00:41.320000,0 days 00:00:03.470000,fragments-short/ES_028_51.wav,fragments-short-concatenated/ES_028l.wav,EN_028_51,EN,3
ES_028_52,ES_028,ES,OG,0 days 00:00:41.320000,0 days 00:00:42.880000,0 days 00:00:01.560000,fragments-short/ES_028_52.wav,fragments-short-concatenated/ES_028l.wav,EN_028_52,EN,3
ES_028_53,ES_028,ES,OG,0 days 00:00:42.880000,0 days 00:00:45.400000,0 days 00:00:02.520000,fragments-short/ES_028_53.wav,fragments-short-concatenated/ES_028l.wav,EN_028_53,EN,3
ES_028_54,ES_028,ES,OG,0 days 00:00:45.400000,0 days 00:00:47.570000,0 days 00:00:02.170000,fragments-short/ES_028_54.wav,fragments-short-concatenated/ES_028l.wav,EN_028_54,EN,3
ES_028_55,ES_028,ES,OG,0 days 00:00:47.570000,0 days 00:00:50.030000,0 days 00:00:02.460000,fragments-short/ES_028_55.wav,fragments-short-concatenated/ES_028l.wav,EN_028_55,EN,3
ES_028_56,ES_028,ES,OG,0 days 00:00:50.030000,0 days 00:00:55.410000,0 days 00:00:05.380000,fragments-short/ES_028_56.wav,fragments-short-concatenated/ES_028l.wav,EN_028_56,EN,3
EN_028_1,EN_028,EN,RE,0 days 00:00:00,0 days 00:00:05.080000,0 days 00:00:05.080000,fragments-short/EN_028_1.wav,fragments-short-concatenated/EN_028r.wav,ES_028_1,ES,23
EN_028_5,EN_028,EN,RE,0 days 00:00:05.080000,0 days 00:00:06.870000,0 days 00:00:01.790000,fragments-short/EN_028_5.wav,fragments-short-concatenated/EN_028r.wav,ES_028_5,ES,23
EN_028_6,EN_028,EN,RE,0 days 00:00:06.870000,0 days 00:00:08.990000,0 days 00:00:02.120000,fragments-short/EN_028_6.wav,fragments-short-concatenated/EN_028r.wav,ES_028_6,ES,23
EN_028_7,EN_028,EN,RE,0 days 00:00:08.990000,0 days 00:00:13.310000,0 days 00:00:04.320000,fragments-short/EN_028_7.wav,fragments-short-concatenated/EN_028r.wav,ES_028_7,ES,23
EN_028_8,EN_028,EN,RE,0 days 00:00:13.310000,0 days 00:00:15.910000,0 days 00:00:02.600000,fragments-short/EN_028_8.wav,fragments-short-concatenated/EN_028r.wav,ES_028_8,ES,23
EN_028_9,EN_028,EN,RE,0 days 00:00:15.910000,0 days 00:00:18.610000,0 days 00:00:02.700000,fragments-short/EN_028_9.wav,fragments-short-concatenated/EN_028r.wav,ES_028_9,ES,23
EN_028_10,EN_028,EN,RE,0 days 00:00:18.610000,0 days 00:00:21.320000,0 days 00:00:02.710000,fragments-short/EN_028_10.wav,fragments-short-concatenated/EN_028r.wav,ES_028_10,ES,23
EN_028_12,EN_028,EN,RE,0 days 00:00:21.320000,0 days 00:00:25.290000,0 days 00:00:03.970000,fragments-short/EN_028_12.wav,fragments-short-concatenated/EN_028r.wav,ES_028_12,ES,23
EN_028_13,EN_028,EN,RE,0 days 00:00:25.290000,0 days 00:00:26.890000,0 days 00:00:01.600000,fragments-short/EN_028_13.wav,fragments-short-concatenated/EN_028r.wav,ES_028_13,ES,23
EN_028_14,EN_028,EN,RE,0 days 00:00:26.890000,0 days 00:00:28.670000,0 days 00:00:01.780000,fragments-short/EN_028_14.wav,fragments-short-concatenated/EN_028r.wav,ES_028_14,ES,23
EN_028_15,EN_028,EN,RE,0 days 00:00:28.670000,0 days 00:00:30.700000,0 days 00:00:02.030000,fragments-short/EN_028_15.wav,fragments-short-concatenated/EN_028r.wav,ES_028_15,ES,23
EN_028_16,EN_028,EN,RE,0 days 00:00:30.700000,0 days 00:00:34.560000,0 days 00:00:03.860000,fragments-short/EN_028_16.wav,fragments-short-concatenated/EN_028r.wav,ES_028_16,ES,23
EN_028_17,EN_028,EN,RE,0 days 00:00:34.560000,0 days 00:00:37.590000,0 days 00:00:03.030000,fragments-short/EN_028_17.wav,fragments-short-concatenated/EN_028r.wav,ES_028_17,ES,23
EN_028_18,EN_028,EN,RE,0 days 00:00:37.590000,0 days 00:00:42.270000,0 days 00:00:04.680000,fragments-short/EN_028_18.wav,fragments-short-concatenated/EN_028r.wav,ES_028_18,ES,23
EN_028_19,EN_028,EN,RE,0 days 00:00:42.270000,0 days 00:00:46.300000,0 days 00:00:04.030000,fragments-short/EN_028_19.wav,fragments-short-concatenated/EN_028r.wav,ES_028_19,ES,23
EN_028_20,EN_028,EN,RE,0 days 00:00:46.300000,0 days 00:00:50.490000,0 days 00:00:04.190000,fragments-short/EN_028_20.wav,fragments-short-concatenated/EN_028r.wav,ES_028_20,ES,23
EN_028_21,EN_028,EN,RE,0 days 00:00:50.490000,0 days 00:00:52.390000,0 days 00:00:01.900000,fragments-short/EN_028_21.wav,fragments-short-concatenated/EN_028r.wav,ES_028_21,ES,23
EN_028_22,EN_028,EN,RE,0 days 00:00:52.390000,0 days 00:00:54.070000,0 days 00:00:01.680000,fragments-short/EN_028_22.wav,fragments-short-concatenated/EN_028r.wav,ES_028_22,ES,23
EN_028_23,EN_028,EN,RE,0 days 00:00:54.070000,0 days 00:00:55.200000,0 days 00:00:01.130000,fragments-short/EN_028_23.wav,fragments-short-concatenated/EN_028r.wav,ES_028_23,ES,23
EN_028_24,EN_028,EN,RE,0 days 00:00:55.200000,0 days 00:00:57.280000,0 days 00:00:02.080000,fragments-short/EN_028_24.wav,fragments-short-concatenated/EN_028r.wav,ES_028_24,ES,23
EN_028_25,EN_028,EN,RE,0 days 00:00:57.280000,0 days 00:01:00.950000,0 days 00:00:03.670000,fragments-short/EN_028_25.wav,fragments-short-concatenated/EN_028r.wav,ES_028_25,ES,23
EN_028_26,EN_028,EN,RE,0 days 00:01:00.950000,0 days 00:01:02.850000,0 days 00:00:01.900000,fragments-short/EN_028_26.wav,fragments-short-concatenated/EN_028r.wav,ES_028_26,ES,23
EN_028_27,EN_028,EN,RE,0 days 00:01:02.850000,0 days 00:01:06.950000,0 days 00:00:04.100000,fragments-short/EN_028_27.wav,fragments-short-concatenated/EN_028r.wav,ES_028_27,ES,23
EN_028_29,EN_028,EN,RE,0 days 00:01:06.950000,0 days 00:01:09.530000,0 days 00:00:02.580000,fragments-short/EN_028_29.wav,fragments-short-concatenated/EN_028r.wav,ES_028_29,ES,23
EN_028_30,EN_028,EN,RE,0 days 00:01:09.530000,0 days 00:01:10.810000,0 days 00:00:01.280000,fragments-short/EN_028_30.wav,fragments-short-concatenated/EN_028r.wav,ES_028_30,ES,23
EN_028_31,EN_028,EN,RE,0 days 00:01:10.810000,0 days 00:01:13.130000,0 days 00:00:02.320000,fragments-short/EN_028_31.wav,fragments-short-concatenated/EN_028r.wav,ES_028_31,ES,23
EN_028_32,EN_028,EN,RE,0 days 00:01:13.130000,0 days 00:01:15.500000,0 days 00:00:02.370000,fragments-short/EN_028_32.wav,fragments-short-concatenated/EN_028r.wav,ES_028_32,ES,23
EN_028_33,EN_028,EN,RE,0 days 00:01:15.500000,0 days 00:01:18.830000,0 days 00:00:03.330000,fragments-short/EN_028_33.wav,fragments-short-concatenated/EN_028r.wav,ES_028_33,ES,23
EN_028_35,EN_028,EN,RE,0 days 00:01:18.830000,0 days 00:01:23.770000,0 days 00:00:04.940000,fragments-short/EN_028_35.wav,fragments-short-concatenated/EN_028r.wav,ES_028_35,ES,23
EN_028_37,EN_028,EN,RE,0 days 00:01:23.770000,0 days 00:01:26.180000,0 days 00:00:02.410000,fragments-short/EN_028_37.wav,fragments-short-concatenated/EN_028r.wav,ES_028_37,ES,23
EN_028_38,EN_028,EN,RE,0 days 00:01:26.180000,0 days 00:01:30,0 days 00:00:03.820000,fragments-short/EN_028_38.wav,fragments-short-concatenated/EN_028r.wav,ES_028_38,ES,23
EN_028_2,EN_028,EN,RE,0 days 00:00:00,0 days 00:00:02.200000,0 days 00:00:02.200000,fragments-short/EN_028_2.wav,fragments-short-concatenated/EN_028l.wav,ES_028_2,ES,3
EN_028_3,EN_028,EN,RE,0 days 00:00:02.200000,0 days 00:00:04.590000,0 days 00:00:02.390000,fragments-short/EN_028_3.wav,fragments-short-concatenated/EN_028l.wav,ES_028_3,ES,3
EN_028_4,EN_028,EN,RE,0 days 00:00:04.590000,0 days 00:00:05.990000,0 days 00:00:01.400000,fragments-short/EN_028_4.wav,fragments-short-concatenated/EN_028l.wav,ES_028_4,ES,3
EN_028_11,EN_028,EN,RE,0 days 00:00:05.990000,0 days 00:00:06.740000,0 days 00:00:00.750000,fragments-short/EN_028_11.wav,fragments-short-concatenated/EN_028l.wav,ES_028_11,ES,3
EN_028_34,EN_028,EN,RE,0 days 00:00:06.740000,0 days 00:00:07.450000,0 days 00:00:00.710000,fragments-short/EN_028_34.wav,fragments-short-concatenated/EN_028l.wav,ES_028_34,ES,3
EN_028_36,EN_028,EN,RE,0 days 00:00:07.450000,0 days 00:00:08.420000,0 days 00:00:00.970000,fragments-short/EN_028_36.wav,fragments-short-concatenated/EN_028l.wav,ES_028_36,ES,3
EN_028_39,EN_028,EN,RE,0 days 00:00:08.420000,0 days 00:00:10.900000,0 days 00:00:02.480000,fragments-short/EN_028_39.wav,fragments-short-concatenated/EN_028l.wav,ES_028_39,ES,3
EN_028_40,EN_028,EN,RE,0 days 00:00:10.900000,0 days 00:00:12.620000,0 days 00:00:01.720000,fragments-short/EN_028_40.wav,fragments-short-concatenated/EN_028l.wav,ES_028_40,ES,3
EN_028_41,EN_028,EN,RE,0 days 00:00:12.620000,0 days 00:00:15.940000,0 days 00:00:03.320000,fragments-short/EN_028_41.wav,fragments-short-concatenated/EN_028l.wav,ES_028_41,ES,3
EN_028_42,EN_028,EN,RE,0 days 00:00:15.940000,0 days 00:00:17.510000,0 days 00:00:01.570000,fragments-short/EN_028_42.wav,fragments-short-concatenated/EN_028l.wav,ES_028_42,ES,3
EN_028_43,EN_028,EN,RE,0 days 00:00:17.510000,0 days 00:00:19.020000,0 days 00:00:01.510000,fragments-short/EN_028_43.wav,fragments-short-concatenated/EN_028l.wav,ES_028_43,ES,3
EN_028_44,EN_028,EN,RE,0 days 00:00:19.020000,0 days 00:00:20,0 days 00:00:00.980000,fragments-short/EN_028_44.wav,fragments-short-concatenated/EN_028l.wav,ES_028_44,ES,3
EN_028_45,EN_028,EN,RE,0 days 00:00:20,0 days 00:00:22.590000,0 days 00:00:02.590000,fragments-short/EN_028_45.wav,fragments-short-concatenated/EN_028l.wav,ES_028_45,ES,3
EN_028_46,EN_028,EN,RE,0 days 00:00:22.590000,0 days 00:00:24.070000,0 days 00:00:01.480000,fragments-short/EN_028_46.wav,fragments-short-concatenated/EN_028l.wav,ES_028_46,ES,3
EN_028_47,EN_028,EN,RE,0 days 00:00:24.070000,0 days 00:00:25.490000,0 days 00:00:01.420000,fragments-short/EN_028_47.wav,fragments-short-concatenated/EN_028l.wav,ES_028_47,ES,3
EN_028_48,EN_028,EN,RE,0 days 00:00:25.490000,0 days 00:00:27.310000,0 days 00:00:01.820000,fragments-short/EN_028_48.wav,fragments-short-concatenated/EN_028l.wav,ES_028_48,ES,3
EN_028_49,EN_028,EN,RE,0 days 00:00:27.310000,0 days 00:00:30.720000,0 days 00:00:03.410000,fragments-short/EN_028_49.wav,fragments-short-concatenated/EN_028l.wav,ES_028_49,ES,3
EN_028_50,EN_028,EN,RE,0 days 00:00:30.720000,0 days 00:00:34.080000,0 days 00:00:03.360000,fragments-short/EN_028_50.wav,fragments-short-concatenated/EN_028l.wav,ES_028_50,ES,3
EN_028_51,EN_028,EN,RE,0 days 00:00:34.080000,0 days 00:00:36.950000,0 days 00:00:02.870000,fragments-short/EN_028_51.wav,fragments-short-concatenated/EN_028l.wav,ES_028_51,ES,3
EN_028_52,EN_028,EN,RE,0 days 00:00:36.950000,0 days 00:00:38.680000,0 days 00:00:01.730000,fragments-short/EN_028_52.wav,fragments-short-concatenated/EN_028l.wav,ES_028_52,ES,3
EN_028_53,EN_028,EN,RE,0 days 00:00:38.680000,0 days 00:00:40.990000,0 days 00:00:02.310000,fragments-short/EN_028_53.wav,fragments-short-concatenated/EN_028l.wav,ES_028_53,ES,3
EN_028_54,EN_028,EN,RE,0 days 00:00:40.990000,0 days 00:00:43.030000,0 days 00:00:02.040000,fragments-short/EN_028_54.wav,fragments-short-concatenated/EN_028l.wav,ES_028_54,ES,3
EN_028_55,EN_028,EN,RE,0 days 00:00:43.030000,0 days 00:00:45.350000,0 days 00:00:02.320000,fragments-short/EN_028_55.wav,fragments-short-concatenated/EN_028l.wav,ES_028_55,ES,3
EN_028_56,EN_028,EN,RE,0 days 00:00:45.350000,0 days 00:00:50.500000,0 days 00:00:05.150000,fragments-short/EN_028_56.wav,fragments-short-concatenated/EN_028l.wav,ES_028_56,ES,3
EN_029_2,EN_029,EN,OG,0 days 00:00:00,0 days 00:00:00.740000,0 days 00:00:00.740000,fragments-short/EN_029_2.wav,fragments-short-concatenated/EN_029l.wav,ES_029_2,ES,14
EN_029_8,EN_029,EN,OG,0 days 00:00:00.740000,0 days 00:00:02.980000,0 days 00:00:02.240000,fragments-short/EN_029_8.wav,fragments-short-concatenated/EN_029l.wav,ES_029_8,ES,14
EN_029_11,EN_029,EN,OG,0 days 00:00:02.980000,0 days 00:00:09.130000,0 days 00:00:06.150000,fragments-short/EN_029_11.wav,fragments-short-concatenated/EN_029l.wav,ES_029_11,ES,14
EN_029_14,EN_029,EN,OG,0 days 00:00:09.130000,0 days 00:00:12.240000,0 days 00:00:03.110000,fragments-short/EN_029_14.wav,fragments-short-concatenated/EN_029l.wav,ES_029_14,ES,14
EN_029_15,EN_029,EN,OG,0 days 00:00:12.240000,0 days 00:00:16.280000,0 days 00:00:04.040000,fragments-short/EN_029_15.wav,fragments-short-concatenated/EN_029l.wav,ES_029_15,ES,14
EN_029_24,EN_029,EN,OG,0 days 00:00:16.280000,0 days 00:00:19.330000,0 days 00:00:03.050000,fragments-short/EN_029_24.wav,fragments-short-concatenated/EN_029l.wav,ES_029_24,ES,14
EN_029_25,EN_029,EN,OG,0 days 00:00:19.330000,0 days 00:00:22.240000,0 days 00:00:02.910000,fragments-short/EN_029_25.wav,fragments-short-concatenated/EN_029l.wav,ES_029_25,ES,14
EN_029_26,EN_029,EN,OG,0 days 00:00:22.240000,0 days 00:00:30.080000,0 days 00:00:07.840000,fragments-short/EN_029_26.wav,fragments-short-concatenated/EN_029l.wav,ES_029_26,ES,14
EN_029_27,EN_029,EN,OG,0 days 00:00:30.080000,0 days 00:00:35.130000,0 days 00:00:05.050000,fragments-short/EN_029_27.wav,fragments-short-concatenated/EN_029l.wav,ES_029_27,ES,14
EN_029_30,EN_029,EN,OG,0 days 00:00:35.130000,0 days 00:00:43.260000,0 days 00:00:08.130000,fragments-short/EN_029_30.wav,fragments-short-concatenated/EN_029l.wav,ES_029_30,ES,14
EN_029_1,EN_029,EN,OG,0 days 00:00:00,0 days 00:00:04.560000,0 days 00:00:04.560000,fragments-short/EN_029_1.wav,fragments-short-concatenated/EN_029r.wav,ES_029_1,ES,20
EN_029_3,EN_029,EN,OG,0 days 00:00:04.560000,0 days 00:00:06.420000,0 days 00:00:01.860000,fragments-short/EN_029_3.wav,fragments-short-concatenated/EN_029r.wav,ES_029_3,ES,20
EN_029_34,EN_029,EN,OG,0 days 00:00:06.420000,0 days 00:00:09.840000,0 days 00:00:03.420000,fragments-short/EN_029_34.wav,fragments-short-concatenated/EN_029r.wav,ES_029_34,ES,20
EN_029_33,EN_029,EN,OG,0 days 00:00:09.840000,0 days 00:00:12.930000,0 days 00:00:03.090000,fragments-short/EN_029_33.wav,fragments-short-concatenated/EN_029r.wav,ES_029_33,ES,20
EN_029_4,EN_029,EN,OG,0 days 00:00:12.930000,0 days 00:00:16.280000,0 days 00:00:03.350000,fragments-short/EN_029_4.wav,fragments-short-concatenated/EN_029r.wav,ES_029_4,ES,20
EN_029_5,EN_029,EN,OG,0 days 00:00:16.280000,0 days 00:00:21.140000,0 days 00:00:04.860000,fragments-short/EN_029_5.wav,fragments-short-concatenated/EN_029r.wav,ES_029_5,ES,20
EN_029_6,EN_029,EN,OG,0 days 00:00:21.140000,0 days 00:00:23.240000,0 days 00:00:02.100000,fragments-short/EN_029_6.wav,fragments-short-concatenated/EN_029r.wav,ES_029_6,ES,20
