id,conv_id,lang_code,original_or_reenacted,time_start_rel,time_end_rel,duration,audio_path,concat_audio_path,trans_id,trans_lang_code,participant_id_unique
ES_021_12,ES_021,ES,OG,0 days 00:00:39.080000,0 days 00:00:41.090000,0 days 00:00:02.010000,fragments-short/ES_021_12.wav,fragments-short-concatenated/ES_021r.wav,EN_021_12,EN,14
ES_021_13,ES_021,ES,OG,0 days 00:00:41.090000,0 days 00:00:47.090000,0 days 00:00:06,fragments-short/ES_021_13.wav,fragments-short-concatenated/ES_021r.wav,EN_021_13,EN,14
ES_021_14,ES_021,ES,OG,0 days 00:00:47.090000,0 days 00:00:49.660000,0 days 00:00:02.570000,fragments-short/ES_021_14.wav,fragments-short-concatenated/ES_021r.wav,EN_021_14,EN,14
ES_021_15,ES_021,ES,OG,0 days 00:00:49.660000,0 days 00:00:51.670000,0 days 00:00:02.010000,fragments-short/ES_021_15.wav,fragments-short-concatenated/ES_021r.wav,EN_021_15,EN,14
ES_021_16,ES_021,ES,OG,0 days 00:00:51.670000,0 days 00:00:56.210000,0 days 00:00:04.540000,fragments-short/ES_021_16.wav,fragments-short-concatenated/ES_021r.wav,EN_021_16,EN,14
ES_021_17,ES_021,ES,OG,0 days 00:00:56.210000,0 days 00:00:59.010000,0 days 00:00:02.800000,fragments-short/ES_021_17.wav,fragments-short-concatenated/ES_021r.wav,EN_021_17,EN,14
ES_021_18,ES_021,ES,OG,0 days 00:00:59.010000,0 days 00:01:00.900000,0 days 00:00:01.890000,fragments-short/ES_021_18.wav,fragments-short-concatenated/ES_021r.wav,EN_021_18,EN,14
ES_021_19,ES_021,ES,OG,0 days 00:01:00.900000,0 days 00:01:03.340000,0 days 00:00:02.440000,fragments-short/ES_021_19.wav,fragments-short-concatenated/ES_021r.wav,EN_021_19,EN,14
ES_021_20,ES_021,ES,OG,0 days 00:01:03.340000,0 days 00:01:06.460000,0 days 00:00:03.120000,fragments-short/ES_021_20.wav,fragments-short-concatenated/ES_021r.wav,EN_021_20,EN,14
ES_021_21,ES_021,ES,OG,0 days 00:01:06.460000,0 days 00:01:08.470000,0 days 00:00:02.010000,fragments-short/ES_021_21.wav,fragments-short-concatenated/ES_021r.wav,EN_021_21,EN,14
ES_021_22,ES_021,ES,OG,0 days 00:01:08.470000,0 days 00:01:13.525000,0 days 00:00:05.055000,fragments-short/ES_021_22.wav,fragments-short-concatenated/ES_021r.wav,EN_021_22,EN,14
ES_021_23,ES_021,ES,OG,0 days 00:01:13.525000,0 days 00:01:15.345000,0 days 00:00:01.820000,fragments-short/ES_021_23.wav,fragments-short-concatenated/ES_021r.wav,EN_021_23,EN,14
ES_021_25,ES_021,ES,OG,0 days 00:01:15.345000,0 days 00:01:17.215000,0 days 00:00:01.870000,fragments-short/ES_021_25.wav,fragments-short-concatenated/ES_021r.wav,EN_021_25,EN,14
ES_021_26,ES_021,ES,OG,0 days 00:01:17.215000,0 days 00:01:19.075000,0 days 00:00:01.860000,fragments-short/ES_021_26.wav,fragments-short-concatenated/ES_021r.wav,EN_021_26,EN,14
ES_021_27,ES_021,ES,OG,0 days 00:01:19.075000,0 days 00:01:20.825000,0 days 00:00:01.750000,fragments-short/ES_021_27.wav,fragments-short-concatenated/ES_021r.wav,EN_021_27,EN,14
ES_021_28,ES_021,ES,OG,0 days 00:01:20.825000,0 days 00:01:24.195000,0 days 00:00:03.370000,fragments-short/ES_021_28.wav,fragments-short-concatenated/ES_021r.wav,EN_021_28,EN,14
ES_021_30,ES_021,ES,OG,0 days 00:01:24.195000,0 days 00:01:27.575000,0 days 00:00:03.380000,fragments-short/ES_021_30.wav,fragments-short-concatenated/ES_021r.wav,EN_021_30,EN,14
ES_021_31,ES_021,ES,OG,0 days 00:01:27.575000,0 days 00:01:32.595000,0 days 00:00:05.020000,fragments-short/ES_021_31.wav,fragments-short-concatenated/ES_021r.wav,EN_021_31,EN,14
ES_021_32,ES_021,ES,OG,0 days 00:01:32.595000,0 days 00:01:37.055000,0 days 00:00:04.460000,fragments-short/ES_021_32.wav,fragments-short-concatenated/ES_021r.wav,EN_021_32,EN,14
ES_021_33,ES_021,ES,OG,0 days 00:01:37.055000,0 days 00:01:40.565000,0 days 00:00:03.510000,fragments-short/ES_021_33.wav,fragments-short-concatenated/ES_021r.wav,EN_021_33,EN,14
ES_021_35,ES_021,ES,OG,0 days 00:01:40.565000,0 days 00:01:42.515000,0 days 00:00:01.950000,fragments-short/ES_021_35.wav,fragments-short-concatenated/ES_021r.wav,EN_021_35,EN,14
ES_021_36,ES_021,ES,OG,0 days 00:01:42.515000,0 days 00:01:45.945000,0 days 00:00:03.430000,fragments-short/ES_021_36.wav,fragments-short-concatenated/ES_021r.wav,EN_021_36,EN,14
ES_021_37,ES_021,ES,OG,0 days 00:01:45.945000,0 days 00:01:47.345000,0 days 00:00:01.400000,fragments-short/ES_021_37.wav,fragments-short-concatenated/ES_021r.wav,EN_021_37,EN,14
ES_021_38,ES_021,ES,OG,0 days 00:01:47.345000,0 days 00:01:50.545000,0 days 00:00:03.200000,fragments-short/ES_021_38.wav,fragments-short-concatenated/ES_021r.wav,EN_021_38,EN,14
ES_021_39,ES_021,ES,OG,0 days 00:01:50.545000,0 days 00:01:51.725000,0 days 00:00:01.180000,fragments-short/ES_021_39.wav,fragments-short-concatenated/ES_021r.wav,EN_021_39,EN,14
ES_021_40,ES_021,ES,OG,0 days 00:01:51.725000,0 days 00:01:55.205000,0 days 00:00:03.480000,fragments-short/ES_021_40.wav,fragments-short-concatenated/ES_021r.wav,EN_021_40,EN,14
ES_021_41,ES_021,ES,OG,0 days 00:01:55.205000,0 days 00:01:56.295000,0 days 00:00:01.090000,fragments-short/ES_021_41.wav,fragments-short-concatenated/ES_021r.wav,EN_021_41,EN,14
ES_021_42,ES_021,ES,OG,0 days 00:01:56.295000,0 days 00:02:00.395000,0 days 00:00:04.100000,fragments-short/ES_021_42.wav,fragments-short-concatenated/ES_021r.wav,EN_021_42,EN,14
ES_021_43,ES_021,ES,OG,0 days 00:02:00.395000,0 days 00:02:04.215000,0 days 00:00:03.820000,fragments-short/ES_021_43.wav,fragments-short-concatenated/ES_021r.wav,EN_021_43,EN,14
ES_021_45,ES_021,ES,OG,0 days 00:02:04.215000,0 days 00:02:05.505000,0 days 00:00:01.290000,fragments-short/ES_021_45.wav,fragments-short-concatenated/ES_021r.wav,EN_021_45,EN,14
ES_021_47,ES_021,ES,OG,0 days 00:02:05.505000,0 days 00:02:08.325000,0 days 00:00:02.820000,fragments-short/ES_021_47.wav,fragments-short-concatenated/ES_021r.wav,EN_021_47,EN,14
ES_021_48,ES_021,ES,OG,0 days 00:02:08.325000,0 days 00:02:11.655000,0 days 00:00:03.330000,fragments-short/ES_021_48.wav,fragments-short-concatenated/ES_021r.wav,EN_021_48,EN,14
ES_021_49,ES_021,ES,OG,0 days 00:02:11.655000,0 days 00:02:14.615000,0 days 00:00:02.960000,fragments-short/ES_021_49.wav,fragments-short-concatenated/ES_021r.wav,EN_021_49,EN,14
ES_021_50,ES_021,ES,OG,0 days 00:02:14.615000,0 days 00:02:17.055000,0 days 00:00:02.440000,fragments-short/ES_021_50.wav,fragments-short-concatenated/ES_021r.wav,EN_021_50,EN,14
ES_021_51,ES_021,ES,OG,0 days 00:02:17.055000,0 days 00:02:17.955000,0 days 00:00:00.900000,fragments-short/ES_021_51.wav,fragments-short-concatenated/ES_021r.wav,EN_021_51,EN,14
ES_021_52,ES_021,ES,OG,0 days 00:02:17.955000,0 days 00:02:20.945000,0 days 00:00:02.990000,fragments-short/ES_021_52.wav,fragments-short-concatenated/ES_021r.wav,EN_021_52,EN,14
ES_021_53,ES_021,ES,OG,0 days 00:02:20.945000,0 days 00:02:23.225000,0 days 00:00:02.280000,fragments-short/ES_021_53.wav,fragments-short-concatenated/ES_021r.wav,EN_021_53,EN,14
ES_021_54,ES_021,ES,OG,0 days 00:02:23.225000,0 days 00:02:24.575000,0 days 00:00:01.350000,fragments-short/ES_021_54.wav,fragments-short-concatenated/ES_021r.wav,EN_021_54,EN,14
ES_021_24,ES_021,ES,OG,0 days 00:00:00,0 days 00:00:01.160000,0 days 00:00:01.160000,fragments-short/ES_021_24.wav,fragments-short-concatenated/ES_021l.wav,EN_021_24,EN,3
ES_021_29,ES_021,ES,OG,0 days 00:00:01.160000,0 days 00:00:02.320000,0 days 00:00:01.160000,fragments-short/ES_021_29.wav,fragments-short-concatenated/ES_021l.wav,EN_021_29,EN,3
ES_021_34,ES_021,ES,OG,0 days 00:00:02.320000,0 days 00:00:03.430000,0 days 00:00:01.110000,fragments-short/ES_021_34.wav,fragments-short-concatenated/ES_021l.wav,EN_021_34,EN,3
ES_021_44,ES_021,ES,OG,0 days 00:00:03.430000,0 days 00:00:05.230000,0 days 00:00:01.800000,fragments-short/ES_021_44.wav,fragments-short-concatenated/ES_021l.wav,EN_021_44,EN,3
ES_021_46,ES_021,ES,OG,0 days 00:00:05.230000,0 days 00:00:06.650000,0 days 00:00:01.420000,fragments-short/ES_021_46.wav,fragments-short-concatenated/ES_021l.wav,EN_021_46,EN,3
ES_022_1,ES_022,ES,OG,0 days 00:00:00,0 days 00:00:02.470000,0 days 00:00:02.470000,fragments-short/ES_022_1.wav,fragments-short-concatenated/ES_022r.wav,EN_022_1,EN,14
ES_022_2,ES_022,ES,OG,0 days 00:00:02.470000,0 days 00:00:05.840000,0 days 00:00:03.370000,fragments-short/ES_022_2.wav,fragments-short-concatenated/ES_022r.wav,EN_022_2,EN,14
ES_022_4,ES_022,ES,OG,0 days 00:00:05.840000,0 days 00:00:07.130000,0 days 00:00:01.290000,fragments-short/ES_022_4.wav,fragments-short-concatenated/ES_022r.wav,EN_022_4,EN,14
ES_022_6,ES_022,ES,OG,0 days 00:00:07.130000,0 days 00:00:11.470000,0 days 00:00:04.340000,fragments-short/ES_022_6.wav,fragments-short-concatenated/ES_022r.wav,EN_022_6,EN,14
ES_022_7,ES_022,ES,OG,0 days 00:00:11.470000,0 days 00:00:15.110000,0 days 00:00:03.640000,fragments-short/ES_022_7.wav,fragments-short-concatenated/ES_022r.wav,EN_022_7,EN,14
ES_022_8,ES_022,ES,OG,0 days 00:00:15.110000,0 days 00:00:18.185000,0 days 00:00:03.075000,fragments-short/ES_022_8.wav,fragments-short-concatenated/ES_022r.wav,EN_022_8,EN,14
ES_022_9,ES_022,ES,OG,0 days 00:00:18.185000,0 days 00:00:19.175000,0 days 00:00:00.990000,fragments-short/ES_022_9.wav,fragments-short-concatenated/ES_022r.wav,EN_022_9,EN,14
ES_022_10,ES_022,ES,OG,0 days 00:00:19.175000,0 days 00:00:21.755000,0 days 00:00:02.580000,fragments-short/ES_022_10.wav,fragments-short-concatenated/ES_022r.wav,EN_022_10,EN,14
ES_022_11,ES_022,ES,OG,0 days 00:00:21.755000,0 days 00:00:23.915000,0 days 00:00:02.160000,fragments-short/ES_022_11.wav,fragments-short-concatenated/ES_022r.wav,EN_022_11,EN,14
ES_022_13,ES_022,ES,OG,0 days 00:00:23.915000,0 days 00:00:26.735000,0 days 00:00:02.820000,fragments-short/ES_022_13.wav,fragments-short-concatenated/ES_022r.wav,EN_022_13,EN,14
ES_022_14,ES_022,ES,OG,0 days 00:00:26.735000,0 days 00:00:28.545000,0 days 00:00:01.810000,fragments-short/ES_022_14.wav,fragments-short-concatenated/ES_022r.wav,EN_022_14,EN,14
ES_022_15,ES_022,ES,OG,0 days 00:00:28.545000,0 days 00:00:33.345000,0 days 00:00:04.800000,fragments-short/ES_022_15.wav,fragments-short-concatenated/ES_022r.wav,EN_022_15,EN,14
ES_022_16,ES_022,ES,OG,0 days 00:00:33.345000,0 days 00:00:35.285000,0 days 00:00:01.940000,fragments-short/ES_022_16.wav,fragments-short-concatenated/ES_022r.wav,EN_022_16,EN,14
ES_022_17,ES_022,ES,OG,0 days 00:00:35.285000,0 days 00:00:36.895000,0 days 00:00:01.610000,fragments-short/ES_022_17.wav,fragments-short-concatenated/ES_022r.wav,EN_022_17,EN,14
ES_022_18,ES_022,ES,OG,0 days 00:00:36.895000,0 days 00:00:39.465000,0 days 00:00:02.570000,fragments-short/ES_022_18.wav,fragments-short-concatenated/ES_022r.wav,EN_022_18,EN,14
ES_022_19,ES_022,ES,OG,0 days 00:00:39.465000,0 days 00:00:42.195000,0 days 00:00:02.730000,fragments-short/ES_022_19.wav,fragments-short-concatenated/ES_022r.wav,EN_022_19,EN,14
ES_022_20,ES_022,ES,OG,0 days 00:00:42.195000,0 days 00:00:44.385000,0 days 00:00:02.190000,fragments-short/ES_022_20.wav,fragments-short-concatenated/ES_022r.wav,EN_022_20,EN,14
ES_022_21,ES_022,ES,OG,0 days 00:00:44.385000,0 days 00:00:46.275000,0 days 00:00:01.890000,fragments-short/ES_022_21.wav,fragments-short-concatenated/ES_022r.wav,EN_022_21,EN,14
ES_022_23,ES_022,ES,OG,0 days 00:00:46.275000,0 days 00:00:47.215000,0 days 00:00:00.940000,fragments-short/ES_022_23.wav,fragments-short-concatenated/ES_022r.wav,EN_022_23,EN,14
ES_022_24,ES_022,ES,OG,0 days 00:00:47.215000,0 days 00:00:48.385000,0 days 00:00:01.170000,fragments-short/ES_022_24.wav,fragments-short-concatenated/ES_022r.wav,EN_022_24,EN,14
ES_022_25,ES_022,ES,OG,0 days 00:00:48.385000,0 days 00:00:49.875000,0 days 00:00:01.490000,fragments-short/ES_022_25.wav,fragments-short-concatenated/ES_022r.wav,EN_022_25,EN,14
ES_022_26,ES_022,ES,OG,0 days 00:00:49.875000,0 days 00:00:51.035000,0 days 00:00:01.160000,fragments-short/ES_022_26.wav,fragments-short-concatenated/ES_022r.wav,EN_022_26,EN,14
ES_022_27,ES_022,ES,OG,0 days 00:00:51.035000,0 days 00:00:54.335000,0 days 00:00:03.300000,fragments-short/ES_022_27.wav,fragments-short-concatenated/ES_022r.wav,EN_022_27,EN,14
ES_022_28,ES_022,ES,OG,0 days 00:00:54.335000,0 days 00:00:55.535000,0 days 00:00:01.200000,fragments-short/ES_022_28.wav,fragments-short-concatenated/ES_022r.wav,EN_022_28,EN,14
ES_022_29,ES_022,ES,OG,0 days 00:00:55.535000,0 days 00:00:57.105000,0 days 00:00:01.570000,fragments-short/ES_022_29.wav,fragments-short-concatenated/ES_022r.wav,EN_022_29,EN,14
ES_022_30,ES_022,ES,OG,0 days 00:00:57.105000,0 days 00:01:00.515000,0 days 00:00:03.410000,fragments-short/ES_022_30.wav,fragments-short-concatenated/ES_022r.wav,EN_022_30,EN,14
ES_022_31,ES_022,ES,OG,0 days 00:01:00.515000,0 days 00:01:02.475000,0 days 00:00:01.960000,fragments-short/ES_022_31.wav,fragments-short-concatenated/ES_022r.wav,EN_022_31,EN,14
ES_022_33,ES_022,ES,OG,0 days 00:01:02.475000,0 days 00:01:08.065000,0 days 00:00:05.590000,fragments-short/ES_022_33.wav,fragments-short-concatenated/ES_022r.wav,EN_022_33,EN,14
ES_022_34,ES_022,ES,OG,0 days 00:01:08.065000,0 days 00:01:08.905000,0 days 00:00:00.840000,fragments-short/ES_022_34.wav,fragments-short-concatenated/ES_022r.wav,EN_022_34,EN,14
ES_022_35,ES_022,ES,OG,0 days 00:01:08.905000,0 days 00:01:13.115000,0 days 00:00:04.210000,fragments-short/ES_022_35.wav,fragments-short-concatenated/ES_022r.wav,EN_022_35,EN,14
ES_022_36,ES_022,ES,OG,0 days 00:01:13.115000,0 days 00:01:17.565000,0 days 00:00:04.450000,fragments-short/ES_022_36.wav,fragments-short-concatenated/ES_022r.wav,EN_022_36,EN,14
ES_022_37,ES_022,ES,OG,0 days 00:01:17.565000,0 days 00:01:22.305000,0 days 00:00:04.740000,fragments-short/ES_022_37.wav,fragments-short-concatenated/ES_022r.wav,EN_022_37,EN,14
ES_022_38,ES_022,ES,OG,0 days 00:01:22.305000,0 days 00:01:25.025000,0 days 00:00:02.720000,fragments-short/ES_022_38.wav,fragments-short-concatenated/ES_022r.wav,EN_022_38,EN,14
ES_022_39,ES_022,ES,OG,0 days 00:01:25.025000,0 days 00:01:29.385000,0 days 00:00:04.360000,fragments-short/ES_022_39.wav,fragments-short-concatenated/ES_022r.wav,EN_022_39,EN,14
ES_022_40,ES_022,ES,OG,0 days 00:01:29.385000,0 days 00:01:30.955000,0 days 00:00:01.570000,fragments-short/ES_022_40.wav,fragments-short-concatenated/ES_022r.wav,EN_022_40,EN,14
ES_022_41,ES_022,ES,OG,0 days 00:01:30.955000,0 days 00:01:33.745000,0 days 00:00:02.790000,fragments-short/ES_022_41.wav,fragments-short-concatenated/ES_022r.wav,EN_022_41,EN,14
ES_022_42,ES_022,ES,OG,0 days 00:01:33.745000,0 days 00:01:36.345000,0 days 00:00:02.600000,fragments-short/ES_022_42.wav,fragments-short-concatenated/ES_022r.wav,EN_022_42,EN,14
ES_022_43,ES_022,ES,OG,0 days 00:01:36.345000,0 days 00:01:38.775000,0 days 00:00:02.430000,fragments-short/ES_022_43.wav,fragments-short-concatenated/ES_022r.wav,EN_022_43,EN,14
ES_022_3,ES_022,ES,OG,0 days 00:00:00,0 days 00:00:01.590000,0 days 00:00:01.590000,fragments-short/ES_022_3.wav,fragments-short-concatenated/ES_022l.wav,EN_022_3,EN,20
ES_022_5,ES_022,ES,OG,0 days 00:00:01.590000,0 days 00:00:02.650000,0 days 00:00:01.060000,fragments-short/ES_022_5.wav,fragments-short-concatenated/ES_022l.wav,EN_022_5,EN,20
ES_022_12,ES_022,ES,OG,0 days 00:00:02.650000,0 days 00:00:04.600000,0 days 00:00:01.950000,fragments-short/ES_022_12.wav,fragments-short-concatenated/ES_022l.wav,EN_022_12,EN,20
ES_022_22,ES_022,ES,OG,0 days 00:00:04.600000,0 days 00:00:07.900000,0 days 00:00:03.300000,fragments-short/ES_022_22.wav,fragments-short-concatenated/ES_022l.wav,EN_022_22,EN,20
ES_022_32,ES_022,ES,OG,0 days 00:00:07.900000,0 days 00:00:08.730000,0 days 00:00:00.830000,fragments-short/ES_022_32.wav,fragments-short-concatenated/ES_022l.wav,EN_022_32,EN,20
ES_022_44,ES_022,ES,OG,0 days 00:00:08.730000,0 days 00:00:13.180000,0 days 00:00:04.450000,fragments-short/ES_022_44.wav,fragments-short-concatenated/ES_022l.wav,EN_022_44,EN,20
ES_022_45,ES_022,ES,OG,0 days 00:00:13.180000,0 days 00:00:16.580000,0 days 00:00:03.400000,fragments-short/ES_022_45.wav,fragments-short-concatenated/ES_022l.wav,EN_022_45,EN,20
ES_022_46,ES_022,ES,OG,0 days 00:00:16.580000,0 days 00:00:20.710000,0 days 00:00:04.130000,fragments-short/ES_022_46.wav,fragments-short-concatenated/ES_022l.wav,EN_022_46,EN,20
ES_022_47,ES_022,ES,OG,0 days 00:00:20.710000,0 days 00:00:22.930000,0 days 00:00:02.220000,fragments-short/ES_022_47.wav,fragments-short-concatenated/ES_022l.wav,EN_022_47,EN,20
ES_022_48,ES_022,ES,OG,0 days 00:00:22.930000,0 days 00:00:26.560000,0 days 00:00:03.630000,fragments-short/ES_022_48.wav,fragments-short-concatenated/ES_022l.wav,EN_022_48,EN,20
ES_022_49,ES_022,ES,OG,0 days 00:00:26.560000,0 days 00:00:30.090000,0 days 00:00:03.530000,fragments-short/ES_022_49.wav,fragments-short-concatenated/ES_022l.wav,EN_022_49,EN,20
ES_022_50,ES_022,ES,OG,0 days 00:00:30.090000,0 days 00:00:34.450000,0 days 00:00:04.360000,fragments-short/ES_022_50.wav,fragments-short-concatenated/ES_022l.wav,EN_022_50,EN,20
ES_022_51,ES_022,ES,OG,0 days 00:00:34.450000,0 days 00:00:35.980000,0 days 00:00:01.530000,fragments-short/ES_022_51.wav,fragments-short-concatenated/ES_022l.wav,EN_022_51,EN,20
ES_022_52,ES_022,ES,OG,0 days 00:00:35.980000,0 days 00:00:37.960000,0 days 00:00:01.980000,fragments-short/ES_022_52.wav,fragments-short-concatenated/ES_022l.wav,EN_022_52,EN,20
ES_022_53,ES_022,ES,OG,0 days 00:00:37.960000,0 days 00:00:40.360000,0 days 00:00:02.400000,fragments-short/ES_022_53.wav,fragments-short-concatenated/ES_022l.wav,EN_022_53,EN,20
ES_022_54,ES_022,ES,OG,0 days 00:00:40.360000,0 days 00:00:42.830000,0 days 00:00:02.470000,fragments-short/ES_022_54.wav,fragments-short-concatenated/ES_022l.wav,EN_022_54,EN,20
ES_022_55,ES_022,ES,OG,0 days 00:00:42.830000,0 days 00:00:45.350000,0 days 00:00:02.520000,fragments-short/ES_022_55.wav,fragments-short-concatenated/ES_022l.wav,EN_022_55,EN,20
ES_022_56,ES_022,ES,OG,0 days 00:00:45.350000,0 days 00:00:47.900000,0 days 00:00:02.550000,fragments-short/ES_022_56.wav,fragments-short-concatenated/ES_022l.wav,EN_022_56,EN,20
ES_022_57,ES_022,ES,OG,0 days 00:00:47.900000,0 days 00:00:49.890000,0 days 00:00:01.990000,fragments-short/ES_022_57.wav,fragments-short-concatenated/ES_022l.wav,EN_022_57,EN,20
ES_023_1,ES_023,ES,OG,0 days 00:00:00,0 days 00:00:01.710000,0 days 00:00:01.710000,fragments-short/ES_023_1.wav,fragments-short-concatenated/ES_023r.wav,EN_023_1,EN,23
ES_023_2,ES_023,ES,OG,0 days 00:00:01.710000,0 days 00:00:03.730000,0 days 00:00:02.020000,fragments-short/ES_023_2.wav,fragments-short-concatenated/ES_023r.wav,EN_023_2,EN,23
ES_023_3,ES_023,ES,OG,0 days 00:00:03.730000,0 days 00:00:05.660000,0 days 00:00:01.930000,fragments-short/ES_023_3.wav,fragments-short-concatenated/ES_023r.wav,EN_023_3,EN,23
ES_023_4,ES_023,ES,OG,0 days 00:00:05.660000,0 days 00:00:06.880000,0 days 00:00:01.220000,fragments-short/ES_023_4.wav,fragments-short-concatenated/ES_023r.wav,EN_023_4,EN,23
ES_023_5,ES_023,ES,OG,0 days 00:00:06.880000,0 days 00:00:08.710000,0 days 00:00:01.830000,fragments-short/ES_023_5.wav,fragments-short-concatenated/ES_023r.wav,EN_023_5,EN,23
ES_023_6,ES_023,ES,OG,0 days 00:00:08.710000,0 days 00:00:10.510000,0 days 00:00:01.800000,fragments-short/ES_023_6.wav,fragments-short-concatenated/ES_023r.wav,EN_023_6,EN,23
ES_023_7,ES_023,ES,OG,0 days 00:00:10.510000,0 days 00:00:12.970000,0 days 00:00:02.460000,fragments-short/ES_023_7.wav,fragments-short-concatenated/ES_023r.wav,EN_023_7,EN,23
ES_023_9,ES_023,ES,OG,0 days 00:00:12.970000,0 days 00:00:15.370000,0 days 00:00:02.400000,fragments-short/ES_023_9.wav,fragments-short-concatenated/ES_023r.wav,EN_023_9,EN,23
ES_023_10,ES_023,ES,OG,0 days 00:00:15.370000,0 days 00:00:17.630000,0 days 00:00:02.260000,fragments-short/ES_023_10.wav,fragments-short-concatenated/ES_023r.wav,EN_023_10,EN,23
ES_023_14,ES_023,ES,OG,0 days 00:00:17.630000,0 days 00:00:23.350000,0 days 00:00:05.720000,fragments-short/ES_023_14.wav,fragments-short-concatenated/ES_023r.wav,EN_023_14,EN,23
ES_023_15,ES_023,ES,OG,0 days 00:00:23.350000,0 days 00:00:27.020000,0 days 00:00:03.670000,fragments-short/ES_023_15.wav,fragments-short-concatenated/ES_023r.wav,EN_023_15,EN,23
ES_023_17,ES_023,ES,OG,0 days 00:00:27.020000,0 days 00:00:28.700000,0 days 00:00:01.680000,fragments-short/ES_023_17.wav,fragments-short-concatenated/ES_023r.wav,EN_023_17,EN,23
ES_023_18,ES_023,ES,OG,0 days 00:00:28.700000,0 days 00:00:32.470000,0 days 00:00:03.770000,fragments-short/ES_023_18.wav,fragments-short-concatenated/ES_023r.wav,EN_023_18,EN,23
ES_023_19,ES_023,ES,OG,0 days 00:00:32.470000,0 days 00:00:33.650000,0 days 00:00:01.180000,fragments-short/ES_023_19.wav,fragments-short-concatenated/ES_023r.wav,EN_023_19,EN,23
ES_023_20,ES_023,ES,OG,0 days 00:00:33.650000,0 days 00:00:34.960000,0 days 00:00:01.310000,fragments-short/ES_023_20.wav,fragments-short-concatenated/ES_023r.wav,EN_023_20,EN,23
ES_023_21,ES_023,ES,OG,0 days 00:00:34.960000,0 days 00:00:41.150000,0 days 00:00:06.190000,fragments-short/ES_023_21.wav,fragments-short-concatenated/ES_023r.wav,EN_023_21,EN,23
ES_023_22,ES_023,ES,OG,0 days 00:00:41.150000,0 days 00:00:42.730000,0 days 00:00:01.580000,fragments-short/ES_023_22.wav,fragments-short-concatenated/ES_023r.wav,EN_023_22,EN,23
ES_023_24,ES_023,ES,OG,0 days 00:00:42.730000,0 days 00:00:47.010000,0 days 00:00:04.280000,fragments-short/ES_023_24.wav,fragments-short-concatenated/ES_023r.wav,EN_023_24,EN,23
ES_023_26,ES_023,ES,OG,0 days 00:00:47.010000,0 days 00:00:48.250000,0 days 00:00:01.240000,fragments-short/ES_023_26.wav,fragments-short-concatenated/ES_023r.wav,EN_023_26,EN,23
ES_023_27,ES_023,ES,OG,0 days 00:00:48.250000,0 days 00:00:53.220000,0 days 00:00:04.970000,fragments-short/ES_023_27.wav,fragments-short-concatenated/ES_023r.wav,EN_023_27,EN,23
ES_023_28,ES_023,ES,OG,0 days 00:00:53.220000,0 days 00:00:56.125000,0 days 00:00:02.905000,fragments-short/ES_023_28.wav,fragments-short-concatenated/ES_023r.wav,EN_023_28,EN,23
ES_023_29,ES_023,ES,OG,0 days 00:00:56.125000,0 days 00:00:59.895000,0 days 00:00:03.770000,fragments-short/ES_023_29.wav,fragments-short-concatenated/ES_023r.wav,EN_023_29,EN,23
ES_023_30,ES_023,ES,OG,0 days 00:00:59.895000,0 days 00:01:06.355000,0 days 00:00:06.460000,fragments-short/ES_023_30.wav,fragments-short-concatenated/ES_023r.wav,EN_023_30,EN,23
ES_023_31,ES_023,ES,OG,0 days 00:01:06.355000,0 days 00:01:08.575000,0 days 00:00:02.220000,fragments-short/ES_023_31.wav,fragments-short-concatenated/ES_023r.wav,EN_023_31,EN,23
ES_023_33,ES_023,ES,OG,0 days 00:01:08.575000,0 days 00:01:15.005000,0 days 00:00:06.430000,fragments-short/ES_023_33.wav,fragments-short-concatenated/ES_023r.wav,EN_023_33,EN,23
ES_023_35,ES_023,ES,OG,0 days 00:01:15.005000,0 days 00:01:18.665000,0 days 00:00:03.660000,fragments-short/ES_023_35.wav,fragments-short-concatenated/ES_023r.wav,EN_023_35,EN,23
ES_023_37,ES_023,ES,OG,0 days 00:01:18.665000,0 days 00:01:21.175000,0 days 00:00:02.510000,fragments-short/ES_023_37.wav,fragments-short-concatenated/ES_023r.wav,EN_023_37,EN,23
ES_023_38,ES_023,ES,OG,0 days 00:01:21.175000,0 days 00:01:23.705000,0 days 00:00:02.530000,fragments-short/ES_023_38.wav,fragments-short-concatenated/ES_023r.wav,EN_023_38,EN,23
ES_023_39,ES_023,ES,OG,0 days 00:01:23.705000,0 days 00:01:28.625000,0 days 00:00:04.920000,fragments-short/ES_023_39.wav,fragments-short-concatenated/ES_023r.wav,EN_023_39,EN,23
ES_023_40,ES_023,ES,OG,0 days 00:01:28.625000,0 days 00:01:30.545000,0 days 00:00:01.920000,fragments-short/ES_023_40.wav,fragments-short-concatenated/ES_023r.wav,EN_023_40,EN,23
ES_023_41,ES_023,ES,OG,0 days 00:01:30.545000,0 days 00:01:31.995000,0 days 00:00:01.450000,fragments-short/ES_023_41.wav,fragments-short-concatenated/ES_023r.wav,EN_023_41,EN,23
ES_023_44,ES_023,ES,OG,0 days 00:01:31.995000,0 days 00:01:32.575000,0 days 00:00:00.580000,fragments-short/ES_023_44.wav,fragments-short-concatenated/ES_023r.wav,EN_023_44,EN,23
